,matched_rel,original_rel,company_label,matched_rel_only
516,"('Our renewable energy investments made Amazon the world’s largest corporate buyer of renewable energy in 2020, and we achieved 65% renewable energy across our operations, up from 42% in 2019.', 100)","Our renewable energy investments made Amazon the world’s largest corporate buyer of renewable energy in 2020, and we achieved 65% renewable energy across our operations, up from 42% in 2019.",0043,"Our renewable energy investments made Amazon the world’s largest corporate buyer of renewable energy in 2020, and we achieved 65% renewable energy across our operations, up from 42% in 2019."
517,,"While Amazon’s business grew significantly in 2020 and our absolute carbon emissions increased 19% during the same period, our overall carbon intensity decreased 16%, from 122.8 grams of CO2e per dollar of GMS in 2019 to 102.7 grams of CO2e per dollar of GMS in 2020.",0043,
518,"('This carbon 102.7 grams of CO2e See Amazon’s 2018-2020 intensity value is in line with the targets we are developing carbon footprint on page 111. through the Science Based Targets Initiative (SBTi), the industry leader in helping companies set science-based 14 Amazon Sustainability Report | 2020', 88)",This carbon intensity value is in line with the targets we are developing,0043,"This carbon 102.7 grams of CO2e See Amazon’s 2018-2020 intensity value is in line with the targets we are developing carbon footprint on page 111. through the Science Based Targets Initiative (SBTi), the industry leader in helping companies set science-based 14 Amazon Sustainability Report | 2020"
519,,Nearly half of our carbon intensity improvement is a result of our investments in renewable energy and operational efficiency enhancements.,0043,
520,,A third of this improvement reflects a shift in customer and employee behavior due to the COVID-19 pandemic.,0043,
521,"('INTRODUCTION PROGRESS ENVIRONMENT PEOPLE GOVERNANCE APPENDICES Nature-Based Solutions Nature-based solutions are conservation, restoration, and improved land management activities that increase carbon storage in areas such as forests, wetlands, peatlands, and grasslands.', 100)","Nature-based solutions are conservation, restoration, and improved land management activities that increase carbon storage in areas such as forests, wetlands, peatlands, and grasslands.",0043,"INTRODUCTION PROGRESS ENVIRONMENT PEOPLE GOVERNANCE APPENDICES Nature-Based Solutions Nature-based solutions are conservation, restoration, and improved land management activities that increase carbon storage in areas such as forests, wetlands, peatlands, and grasslands."
522,,"Amazon uses nature-based solutions to mitigate carbon emissions outside of our value chain, supplementing the carbon-reduction efforts we are driving across our business operations.",0043,
523,,"As of June 2021, Amazon has 232 solar and wind projects across the globe.",0043,
524,"('We have megawatt hours (MWh) of energy annually.', 85)","These projects have a combined capacity to generate 10,000 megawatts (MW) and deliver 27 million megawatt hours (MWh) of energy annually.",0043,We have megawatt hours (MWh) of energy annually.
525,"('Indirect emissions from purchased electricity.', 87)",These projects helped power the 24 million MWh of electricity consumed by Amazon in 2020 and led to a 4% reduction in our carbon emissions from purchased electricity from 2019 to 2020.,0043,Indirect emissions from purchased electricity.
526,,"As of June 2021, Amazon’s largest renewable energy investment is a wind project in the Netherlands.",0043,
527,,"Scheduled for operation by 2024, this offshore wind farm will have an overall capacity of 759 MW.",0043,
528,,Amazon is purchasing more than half of that capacity—a total of 380 MW—to power our operations in Europe.,0043,
529,,"A solar farm in Pittsylvania County, Virginia, will power Amazon’s new headquarters in Arlington and other Amazon operations in the region, including Whole Foods Market stores and Amazon fulfillment centers.",0043,
530,,Amazon is sharing the project with Arlington County through a public- private partnership.,0043,
531,"('Amazon has contracted 82 MW of the new 120- MW solar farm and Arlington County will take the remainder of the energy generated from this project, which is planned for completion by the first quarter of 2022.', 100)","Amazon has contracted 82 MW of the new 120- MW solar farm and Arlington County will take the remainder of the energy generated from this project, which is planned for completion by the first quarter of 2022.",0043,"Amazon has contracted 82 MW of the new 120- MW solar farm and Arlington County will take the remainder of the energy generated from this project, which is planned for completion by the first quarter of 2022."
532,,Our first operational off-site project in Europe is the Alcalá de Guadaíra solar park in Spain.,0043,
533,,"This solar project provides 149 MW of renewable energy for Amazon logistics facilities and AWS data centers in Spain, equivalent to the energy needed to supply more than 30,000 Spanish homes.",0043,
534,,Our first renewable energy project in Singapore is a 62-MW system of ground-mounted solar panels.,0043,
535,,This system allows for the solar panels to be optimally positioned to capture sun exposure as weather conditions change.,0043,
536,,"Upon its completion in 2022, the project is expected to generate 80,000 MWh of clean energy annually, enough to power more than 10,000 homes in Singapore.",0043,
537,,"In 2019, we installed the largest rooftop solar array in the state of Colorado at an Amazon fulfillment center in Thornton.",0043,
538,,"The solar array comprises more than 17,000 panels spanning 19 acres, approximately the size of 14 football fields.",0043,
539,,"The 6-MW system generates enough energy to provide up to 45% of the 855,000-square-foot facility’s annual energy needs.",0043,
540,,"In 2020, we unveiled Amazon’s largest solar rooftop installation in Europe at a fulfillment center in the UK.",0043,
541,"('The 700 homes in the UK for one year.', 92)","The facility is outfitted with more than 11,500 solar panels, which generate enough electricity to power the equivalent of 700 homes in the UK for one year.",0043,The 700 homes in the UK for one year.
542,,"70% absolute reduction of greenhouse gas (GHG) emissions in owned or operated facilities through 100% renewable electricity and fleet electrification14,15 0.5M metric tons emissions reduction through 50% environmentally preferred materials19",0044,
543,,"BY 2050, WE AIM TO REACH NET ZERO BY 2030, WE AIM TO HIT OUR SCIENCE-BASED TARGETS Scope 1 & 2 Target: -65% Scope 3 Target: -30% Scope 1, 2, & 3 Target: -90%",0044,
544,"('Target -70% Procuring Renewable Electricity FY20 FY21 In FY21, NIKE made strides toward our target to reach 100% renewable electricity in NIKE owned or operated facilities.', 100)","In FY21, NIKE made strides toward our target to reach 100% renewable electricity in NIKE owned or operated facilities.",0044,"Target -70% Procuring Renewable Electricity FY20 FY21 In FY21, NIKE made strides toward our target to reach 100% renewable electricity in NIKE owned or operated facilities."
545,"('In September 2020, NIKE’s groundbreaking virtual power purchase agreement (vPPA) in Spain went live, covering our owned or operated electricity footprint in % renewable electricity36 Europe.', 98)","In September 2020, NIKE’s groundbreaking virtual power purchase agreement (vPPA) in Spain went live, covering our owned or operated electricity footprint in Europe.",0044,"In September 2020, NIKE’s groundbreaking virtual power purchase agreement (vPPA) in Spain went live, covering our owned or operated electricity footprint in % renewable electricity36 Europe."
546,"('Iberdrola, S.A.’s Cavar wind project provides NIKE’s European operations with 110,000 MWh per year of renewable electricity.', 100)","Iberdrola, S.A.’s Cavar wind project provides NIKE’s European operations with 110,000 MWh per year of renewable electricity.",0044,"Iberdrola, S.A.’s Cavar wind project provides NIKE’s European operations with 110,000 MWh per year of renewable electricity."
