,Unnamed: 0,Unnamed: 0.1,sentences,label,past tense
1481,1481,15,"Our Ethics Committee establishes policies and ensures  they remain relevant; oversees employee ethics  training; provides advice and guidance to employees;  and investigates any reported incidents of potential  Prologis Essentials Solutions Manager Tyler Steinetz touring racking  installation at a property in Burlington, New Jersey.",0,False
1482,1482,16,"Spend 75,000 hours supporting our  local communities around the globe by 2025 (2019 baseline)  On track Achieved 33,000 hours 8 Logistics Workforce Training.",0,False
1483,1483,17,"The board has  four standing committees: • Audit Committee • Board Governance and Nomination Committee • Talent and Compensation Committee • Executive Committee As of December 31, 2021, 10 of the 11 members of  our board (91%) qualified as independent, according  to the principles and standards established by the  New York Stock Exchange.",0,False
1484,1484,18,"Our approach to carbon offsets At Prologis, as part of our “measure-reduce-invest”  approach to carbon management, we use carbon offsets  only when necessary.",0,False
1485,1485,19,"Combined with a double match from the Prologis Foundation, the company’s total  contribution was more than $750,000.",0,True
1486,1486,20,This can reduce typical fleet  emissions by 30%.,0,False
1487,1487,21,"For  the emissions we cannot eliminate using these methods,  we will purchase high-quality certified carbon offsets.",0,False
1488,1488,22,LED lighting  LED lighting uses 60 to 80% less energy than standard  warehouse lighting.,0,False
1489,1489,23,"• We conduct an annual pay equity analysis that covers gender and people of color and includes base salary, bonus and  long-term incentives.",0,False
1490,1490,0,"In 2021, we contracted to source ~110,000 MWh of renewable electricity across 13 states beginning in 2022.",1,True
1491,1491,1,This amounts to 63% of our 2021 electricity consumption.2,1,False
1492,1492,0,"Based on total capital invested in Crown Castle assets that   are located within, or provide service coverage (entirely or  partially) to, US Census blocks with 2021 median household  income at or below $50,000, which is the threshold to qualify  for federal student aid.",0,True
1493,1493,1,We launched company-wide inclusion and diversity principles and have held multi-day sessions to  foster the important discussions that will lay a foundation for a more equitable and inclusive   Crown Castle community.,0,True
1494,1494,0,"in 2020, Linde gases, principally oxygen customers to avoid 85 million metric tons of CO₂e, which is more than twice as much GHG avoided than emitted from all our operations.",1,False
1495,1495,1,New Green fuels hydrogen usage technologies will be piloted and scaled commercially.,1,True
1496,1496,2,and materials will be scaling and the feasibility for as an agent of decarbonization in multiple applications will be growing.,1,False
1497,1497,3,SMRs will continue to be used for most large-scale hydrogen production.,1,True
1498,1498,4,Linde’s 2020 Scope 1 GHG emissions were 16.2 MM MT CO₂e.,1,True
1499,1499,5,"This represents a 1 percent absolute reduction, driven by lower hydrogen production due to the pandemic, improved HyCO GHG efficiency.",1,False
1500,1500,6,Results were also impacted by increased direct emissions resulting Linde’s Scope 2 GHG emissions were 21 MM MT CO₂e.,1,True
1501,1501,7,"This represents a 6 percent absolute reduction versus 2019, driven by improvements in plant specific grid emission factors; increased low-carbon (LC) and renewable power purchases; and lower production due to the pandemic, as well as updated methodology for Scope 2 emissions from steam.",1,True
1502,1502,8,"billion, 2018, resulting from lower production volumes due to the pandemic and increased renewable energy availability and sourcing.",1,False
1503,1503,9,these emissions were 1.5 MM MT CO₂e (2019: 1.7).,1,True
1504,1504,10,a 9.3 percent improvement over the baseline.,1,False
1505,1505,11,"This performance improvement was achieved by defining and improving best practices, particularly in U.S. electronics and reductions in refrigerants due to improved reporting.",1,True
1506,1506,12,The scope is all Linde operations within our GHG reporting boundary.,1,False
1507,1507,13,"In 2020, the company sourced 16 million MWh low-carbon energy, or 39 percent of all its purchased electricity.",1,True
1508,1508,14,Low-carbon electricity is defined as electricity produced from non-fossil Linde actively sourced 2.4 TWh renewable energy in 2020. electricity use in the UK is almost 100 percent renewable using,1,True
1509,1509,15,"Total renewable electricity purchased in 2020 was 2.5 million MWh, or 9.0 million GJ.",1,True
1510,1510,16,"In 2020, active RE was 2.493 million MWh and passive RE was 9.176 million MWh, for a total of 11.669 million MWh.",1,True
1511,1511,17,"Nuclear was 4.750 million RE, bringing the total low carbon electricity to 16.419 million MWh of low carbon electricity, which represents 39 percent of Linde’s total electricity consumption in 2020.",1,True
1512,1512,18,"Linde’s total Scope 1 emissions in 2020 were 16,247,000 MT CO2e, which is a decrease of 1.3 percent from 2019.",1,True
1513,1513,19,"Linde’s Scope 2 GHG emissions in 2020 were 21 million metric tons CO2e (market-based), which is a 5.8 percent decrease from 2019.",1,True
1514,1514,20,"Linde’s total sustainable productivity in 2020 yielded savings equivalent to 576,000 metric tons CO2e.",1,True
1515,1515,21,"These projects provided GHG savings from enhancing the energy efficiency of buildings, processes and the transportation fleet.",1,True
1516,1516,22,"VOC emissions decreased between 2019 and 2020 by nearly 19 percent, mainly due to the COVID-19 pandemic resulting in lower production volumes at plants with VOC emissions and decreases in transportation activities.",1,True
1517,1517,23,"The 8 percent increase in SOx emissions between 2019 and 2020 can be attributed largely to one of Linde's largest plants in Singapore, and the source of 56 percent of Linde's total SOx emissions in 2020.",1,True
1518,1518,24,The 13.5 percent increase in NOx emissions between 2019 and 2020 was driven by a single facility in Mexico that accounts for more than 75 percent of the company’s NOx emissions.,1,True
1519,1519,25,Linde is at the forefront in the transition to clean hydrogen and has installed nearly 200 hydrogen fueling stations and 80 hydrogen electrolysis plants worldwide and includes decarbonization investments within its SD 2028 targets.,1,True
1520,1520,0,"The impact on reputation is also assessed separately: In approximately 92 percent of projects, volunteers reported that community  engagement projects were likely to increase awareness of Linde.",0,True
1521,1521,1,“Community” is a core company  value; community engagement is considered a leadership activity.,0,True
1522,1522,2,"Annual payout of executive variable  compensation depends on performance in several strategic non-  financial areas, including best-in-class performance in safety,  environmental responsibility, global compliance, productivity and  talent management.",0,False
1523,1523,3,"It is the view of Linde’s Board that non-financial issues are a  component of the company's values, culture and performance  expectations, and are a basis on which employees drive financial  results.",0,False
1524,1524,4,"Linde's Supplier Code of Conduct makes clear that suppliers are expected to prohibit any form of forced labor, including  forced prison labor, indentured labor, bonded labor, slave labor or any form of human trafficking.",0,True
1525,1525,5,"Suppliers     102-40, 102-42, 102-43, 102-44 Linde infuses its core values through supply chain engagement initiatives structured to cultivate supplier capacity.",0,False
1526,1526,6,102-7 Scale of the organization  See pages 19 and 25 of the 2020  Linde plc 10-K at:  https://investors.linde.com/- /media/linde/investors/docum ents/full-year-financial- reports/2020-linde-annual- report-to- shareholders.pdf?la=en.,0,False
1527,1527,7,11 Linde 2020 Sustainable Development Report Sustainable Development Targets 2028   102-47 Linde’s ambitious Sustainable Development 2028 (SD 2028) targets  are our roadmap and plan for the coming years.,0,False
1528,1528,8,"Linde 2020 Sustainable Development Report   75    In 2020, Linde invested nearly 5 million hours in safety training for its employees and contractors.",0,True
1529,1529,9,"See also pages  19 and 24, as well as exhibit  21.01, of the 2020 Linde plc 10-K  at: https://investors.linde.com/- /media/linde/investors/docum ents/full-year-financial- reports/2020-linde-annual- report-to- shareholders.pdf?la=en.",0,False
